"penyakitDBpedia","qid","penyakitLabel","wikidataEntity","gejalaLabel","treatmentLabel","kategoriLabel"
"http://dbpedia.org/resource/Vascular_access_steal_syndrome","Q5484553","Vascular access steal syndrome","http://www.wikidata.org/entity/Q5484553",,,"Vascular surgery"
"http://dbpedia.org/resource/Vascular_access_steal_syndrome","Q5484553","Vascular access steal syndrome","http://www.wikidata.org/entity/Q5484553",,,"Vascular surgery"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Bird feeding"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Bird feeding"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Bird feeding"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Bird problems with humans"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Bird problems with humans"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Bird problems with humans"
"http://dbpedia.org/resource/Cortical_deafness","Q5173263","Cortical deafness","http://www.wikidata.org/entity/Q5173263",,,"Deafness"
"http://dbpedia.org/resource/Cortical_deafness","Q5173263","Cortical deafness","http://www.wikidata.org/entity/Q5173263",,,"Deafness"
"http://dbpedia.org/resource/Cortical_deafness","Q5173263","Cortical deafness","http://www.wikidata.org/entity/Q5173263",,,"Deafness"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Quails"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Quails"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Quails"
"http://dbpedia.org/resource/Cornea_plana_1","Q5171107","Cornea plana 1","http://www.wikidata.org/entity/Q5171107",,,"Congenital disorders of eyes"
"http://dbpedia.org/resource/Cornea_plana_1","Q5171107","Cornea plana 1","http://www.wikidata.org/entity/Q5171107",,,"Congenital disorders of eyes"
"http://dbpedia.org/resource/Cornea_plana_1","Q5171107","Cornea plana 1","http://www.wikidata.org/entity/Q5171107",,,"Congenital disorders of eyes"
"http://dbpedia.org/resource/Copper_toxicity","Q5168803","Copper toxicity","http://www.wikidata.org/entity/Q5168803",,,"Copper in health"
"http://dbpedia.org/resource/Copper_toxicity","Q5168803","Copper toxicity","http://www.wikidata.org/entity/Q5168803",,,"Copper in health"
"http://dbpedia.org/resource/Copper_toxicity","Q5168803","Copper toxicity","http://www.wikidata.org/entity/Q5168803",,,"Copper in health"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Syndromes with dysmelia"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Syndromes with dysmelia"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Syndromes with dysmelia"
"http://dbpedia.org/resource/Cooks_syndrome","Q5167190","Cooks syndrome","http://www.wikidata.org/entity/Q5167190",,,"Rare syndromes"
"http://dbpedia.org/resource/Cooks_syndrome","Q5167190","Cooks syndrome","http://www.wikidata.org/entity/Q5167190",,,"Rare syndromes"
"http://dbpedia.org/resource/Cooks_syndrome","Q5167190","Cooks syndrome","http://www.wikidata.org/entity/Q5167190",,,"Rare syndromes"
"http://dbpedia.org/resource/Crandall_syndrome","Q5181978","Crandall syndrome","http://www.wikidata.org/entity/Q5181978",,,"Rare syndromes"
"http://dbpedia.org/resource/Crandall_syndrome","Q5181978","Crandall syndrome","http://www.wikidata.org/entity/Q5181978",,,"Rare syndromes"
"http://dbpedia.org/resource/Crandall_syndrome","Q5181978","Crandall syndrome","http://www.wikidata.org/entity/Q5181978",,,"Rare syndromes"
"http://dbpedia.org/resource/Crome_syndrome","Q5187584","Crome syndrome","http://www.wikidata.org/entity/Q5187584",,,"Rare syndromes"
"http://dbpedia.org/resource/Crome_syndrome","Q5187584","Crome syndrome","http://www.wikidata.org/entity/Q5187584",,,"Rare syndromes"
"http://dbpedia.org/resource/Crome_syndrome","Q5187584","Crome syndrome","http://www.wikidata.org/entity/Q5187584",,,"Rare syndromes"
"http://dbpedia.org/resource/Cross_syndrome","Q5188485","Cross syndrome","http://www.wikidata.org/entity/Q5188485",,,"Rare syndromes"
"http://dbpedia.org/resource/Cross_syndrome","Q5188485","Cross syndrome","http://www.wikidata.org/entity/Q5188485",,,"Rare syndromes"
"http://dbpedia.org/resource/Cross_syndrome","Q5188485","Cross syndrome","http://www.wikidata.org/entity/Q5188485",,,"Rare syndromes"
"http://dbpedia.org/resource/Fountain_syndrome","Q5474830","Fountain syndrome","http://www.wikidata.org/entity/Q5474830",,,"Rare syndromes"
"http://dbpedia.org/resource/Fountain_syndrome","Q5474830","Fountain syndrome","http://www.wikidata.org/entity/Q5474830",,,"Rare syndromes"
"http://dbpedia.org/resource/Fountain_syndrome","Q5474830","Fountain syndrome","http://www.wikidata.org/entity/Q5474830",,,"Rare syndromes"
"http://dbpedia.org/resource/Frank–Ter_Haar_syndrome","Q5492304","Frank–Ter Haar syndrome","http://www.wikidata.org/entity/Q5492304",,,"Rare syndromes"
"http://dbpedia.org/resource/Frank–Ter_Haar_syndrome","Q5492304","Frank–Ter Haar syndrome","http://www.wikidata.org/entity/Q5492304",,,"Rare syndromes"
"http://dbpedia.org/resource/Frank–Ter_Haar_syndrome","Q5492304","Frank–Ter Haar syndrome","http://www.wikidata.org/entity/Q5492304",,,"Rare syndromes"
"http://dbpedia.org/resource/Crandall_syndrome","Q5181978","Crandall syndrome","http://www.wikidata.org/entity/Q5181978",,,"Syndromes affecting hearing"
"http://dbpedia.org/resource/Crandall_syndrome","Q5181978","Crandall syndrome","http://www.wikidata.org/entity/Q5181978",,,"Syndromes affecting hearing"
"http://dbpedia.org/resource/Crandall_syndrome","Q5181978","Crandall syndrome","http://www.wikidata.org/entity/Q5181978",,,"Syndromes affecting hearing"
"http://dbpedia.org/resource/Fountain_syndrome","Q5474830","Fountain syndrome","http://www.wikidata.org/entity/Q5474830",,,"Syndromes affecting hearing"
"http://dbpedia.org/resource/Fountain_syndrome","Q5474830","Fountain syndrome","http://www.wikidata.org/entity/Q5474830",,,"Syndromes affecting hearing"
"http://dbpedia.org/resource/Fountain_syndrome","Q5474830","Fountain syndrome","http://www.wikidata.org/entity/Q5474830",,,"Syndromes affecting hearing"
"http://dbpedia.org/resource/Crome_syndrome","Q5187584","Crome syndrome","http://www.wikidata.org/entity/Q5187584",,,"Syndromes affecting stature"
"http://dbpedia.org/resource/Crome_syndrome","Q5187584","Crome syndrome","http://www.wikidata.org/entity/Q5187584",,,"Syndromes affecting stature"
"http://dbpedia.org/resource/Crome_syndrome","Q5187584","Crome syndrome","http://www.wikidata.org/entity/Q5187584",,,"Syndromes affecting stature"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Syndromes affecting the cornea"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Syndromes affecting the cornea"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Syndromes affecting the cornea"
"http://dbpedia.org/resource/Crome_syndrome","Q5187584","Crome syndrome","http://www.wikidata.org/entity/Q5187584",,,"Syndromes affecting the eye"
"http://dbpedia.org/resource/Crome_syndrome","Q5187584","Crome syndrome","http://www.wikidata.org/entity/Q5187584",,,"Syndromes affecting the eye"
"http://dbpedia.org/resource/Crome_syndrome","Q5187584","Crome syndrome","http://www.wikidata.org/entity/Q5187584",,,"Syndromes affecting the eye"
"http://dbpedia.org/resource/Frank–Ter_Haar_syndrome","Q5492304","Frank–Ter Haar syndrome","http://www.wikidata.org/entity/Q5492304",,,"Syndromes affecting the eye"
"http://dbpedia.org/resource/Frank–Ter_Haar_syndrome","Q5492304","Frank–Ter Haar syndrome","http://www.wikidata.org/entity/Q5492304",,,"Syndromes affecting the eye"
"http://dbpedia.org/resource/Frank–Ter_Haar_syndrome","Q5492304","Frank–Ter Haar syndrome","http://www.wikidata.org/entity/Q5492304",,,"Syndromes affecting the eye"
"http://dbpedia.org/resource/Vascular_access_steal_syndrome","Q5484553","Vascular access steal syndrome","http://www.wikidata.org/entity/Q5484553",,,"Syndromes affecting the kidneys"
"http://dbpedia.org/resource/Vascular_access_steal_syndrome","Q5484553","Vascular access steal syndrome","http://www.wikidata.org/entity/Q5484553",,,"Syndromes affecting the kidneys"
"http://dbpedia.org/resource/Vascular_access_steal_syndrome","Q5484553","Vascular access steal syndrome","http://www.wikidata.org/entity/Q5484553",,,"Syndromes affecting the kidneys"
"http://dbpedia.org/resource/Frank–Ter_Haar_syndrome","Q5492304","Frank–Ter Haar syndrome","http://www.wikidata.org/entity/Q5492304",,,"Syndromes with craniofacial abnormalities"
"http://dbpedia.org/resource/Frank–Ter_Haar_syndrome","Q5492304","Frank–Ter Haar syndrome","http://www.wikidata.org/entity/Q5492304",,,"Syndromes with craniofacial abnormalities"
"http://dbpedia.org/resource/Frank–Ter_Haar_syndrome","Q5492304","Frank–Ter Haar syndrome","http://www.wikidata.org/entity/Q5492304",,,"Syndromes with craniofacial abnormalities"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Syndromes with short stature"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Syndromes with short stature"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Syndromes with short stature"
"http://dbpedia.org/resource/Craniofrontonasal_dysplasia","Q5182141","Craniofrontonasal dysplasia","http://www.wikidata.org/entity/Q5182141",,,"X-linked dominant disorders"
"http://dbpedia.org/resource/Craniofrontonasal_dysplasia","Q5182141","Craniofrontonasal dysplasia","http://www.wikidata.org/entity/Q5182141",,,"X-linked dominant disorders"
"http://dbpedia.org/resource/Craniofrontonasal_dysplasia","Q5182141","Craniofrontonasal dysplasia","http://www.wikidata.org/entity/Q5182141",,,"X-linked dominant disorders"
"http://dbpedia.org/resource/Phagocyte_bactericidal_dysfunction","Q7180167","Phagocyte bactericidal dysfunction","http://www.wikidata.org/entity/Q7180167",,,"Congenital defects of phagocyte number, function, or both"
"http://dbpedia.org/resource/Phagocyte_bactericidal_dysfunction","Q7180167","Phagocyte bactericidal dysfunction","http://www.wikidata.org/entity/Q7180167",,,"Congenital defects of phagocyte number, function, or both"
"http://dbpedia.org/resource/Phagocyte_bactericidal_dysfunction","Q7180167","Phagocyte bactericidal dysfunction","http://www.wikidata.org/entity/Q7180167",,,"Congenital defects of phagocyte number, function, or both"
"http://dbpedia.org/resource/Cranioschisis","Q5182152","Cranioschisis","http://www.wikidata.org/entity/Q5182152",,,"Congenital disorders of nervous system"
"http://dbpedia.org/resource/Cranioschisis","Q5182152","Cranioschisis","http://www.wikidata.org/entity/Q5182152",,,"Congenital disorders of nervous system"
"http://dbpedia.org/resource/Contact_stomatitis","Q5164851","Contact stomatitis","http://www.wikidata.org/entity/Q5164851",,,"Contact dermatitis"
"http://dbpedia.org/resource/Contact_stomatitis","Q5164851","Contact stomatitis","http://www.wikidata.org/entity/Q5164851",,,"Contact dermatitis"
"http://dbpedia.org/resource/Phakomatosis_pigmentokeratotica","Q7180212","Phakomatosis pigmentokeratotica","http://www.wikidata.org/entity/Q7180212",,,"Dermal and subcutaneous growths"
"http://dbpedia.org/resource/Cuboid_syndrome","Q5192287","Cuboid syndrome","http://www.wikidata.org/entity/Q5192287",,,"Dislocations, sprains and strains"
"http://dbpedia.org/resource/Cuboid_syndrome","Q5192287","Cuboid syndrome","http://www.wikidata.org/entity/Q5192287",,,"Dislocations, sprains and strains"
"http://dbpedia.org/resource/Cuboid_syndrome","Q5192287","Cuboid syndrome","http://www.wikidata.org/entity/Q5192287",,,"Dislocations, sprains and strains"
"http://dbpedia.org/resource/Phakomatosis_pigmentokeratotica","Q7180212","Phakomatosis pigmentokeratotica","http://www.wikidata.org/entity/Q7180212",,,"Epidermal nevi, neoplasms, and cysts"
"http://dbpedia.org/resource/Craniofrontonasal_dysplasia","Q5182141","Craniofrontonasal dysplasia","http://www.wikidata.org/entity/Q5182141",,,"Extracellular ligand disorders"
"http://dbpedia.org/resource/Craniofrontonasal_dysplasia","Q5182141","Craniofrontonasal dysplasia","http://www.wikidata.org/entity/Q5182141",,,"Extracellular ligand disorders"
"http://dbpedia.org/resource/Craniofrontonasal_dysplasia","Q5182141","Craniofrontonasal dysplasia","http://www.wikidata.org/entity/Q5182141",,,"Extracellular ligand disorders"
"http://dbpedia.org/resource/Vascular_access_steal_syndrome","Q5484553","Vascular access steal syndrome","http://www.wikidata.org/entity/Q5484553",,,"Renal dialysis"
"http://dbpedia.org/resource/Vascular_access_steal_syndrome","Q5484553","Vascular access steal syndrome","http://www.wikidata.org/entity/Q5484553",,,"Renal dialysis"
"http://dbpedia.org/resource/Vascular_access_steal_syndrome","Q5484553","Vascular access steal syndrome","http://www.wikidata.org/entity/Q5484553",,,"Renal dialysis"
"http://dbpedia.org/resource/Foville's_syndrome","Q5476358","Foville's syndrome","http://www.wikidata.org/entity/Q5476358",,,"Syndromes affecting the nervous system"
"http://dbpedia.org/resource/Foville's_syndrome","Q5476358","Foville's syndrome","http://www.wikidata.org/entity/Q5476358",,,"Syndromes affecting the nervous system"
"http://dbpedia.org/resource/Foville's_syndrome","Q5476358","Foville's syndrome","http://www.wikidata.org/entity/Q5476358",,,"Syndromes affecting the nervous system"
"http://dbpedia.org/resource/Craniodiaphyseal_dysplasia","Q5182138","Craniodiaphyseal dysplasia","http://www.wikidata.org/entity/Q5182138",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Craniodiaphyseal_dysplasia","Q5182138","Craniodiaphyseal dysplasia","http://www.wikidata.org/entity/Q5182138",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Craniodiaphyseal_dysplasia","Q5182138","Craniodiaphyseal dysplasia","http://www.wikidata.org/entity/Q5182138",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Cross_syndrome","Q5188485","Cross syndrome","http://www.wikidata.org/entity/Q5188485",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Cross_syndrome","Q5188485","Cross syndrome","http://www.wikidata.org/entity/Q5188485",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Cross_syndrome","Q5188485","Cross syndrome","http://www.wikidata.org/entity/Q5188485",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Fountain_syndrome","Q5474830","Fountain syndrome","http://www.wikidata.org/entity/Q5474830",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Fountain_syndrome","Q5474830","Fountain syndrome","http://www.wikidata.org/entity/Q5474830",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Fountain_syndrome","Q5474830","Fountain syndrome","http://www.wikidata.org/entity/Q5474830",,,"Genetic disorders with OMIM but no gene"
"http://dbpedia.org/resource/Crystal_arthropathy","Q5191403","Crystal arthropathy","http://www.wikidata.org/entity/Q5191403",,,"Inflammatory polyarthropathies"
"http://dbpedia.org/resource/Crystal_arthropathy","Q5191403","Crystal arthropathy","http://www.wikidata.org/entity/Q5191403",,,"Inflammatory polyarthropathies"
"http://dbpedia.org/resource/Crystal_arthropathy","Q5191403","Crystal arthropathy","http://www.wikidata.org/entity/Q5191403",,,"Inflammatory polyarthropathies"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Plant toxins"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Plant toxins"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Plant toxins"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Toxic effect of noxious substances eaten as food"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Toxic effect of noxious substances eaten as food"
"http://dbpedia.org/resource/Coturnism","Q5175885","Coturnism","http://www.wikidata.org/entity/Q5175885",,,"Toxic effect of noxious substances eaten as food"
"http://dbpedia.org/resource/Cowpea_chlorotic_mottle_virus","Q5179790","Cowpea chlorotic mottle virus","http://www.wikidata.org/entity/Q5179790",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Cowpea_chlorotic_mottle_virus","Q5179790","Cowpea chlorotic mottle virus","http://www.wikidata.org/entity/Q5179790",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Cowpea_chlorotic_mottle_virus","Q5179790","Cowpea chlorotic mottle virus","http://www.wikidata.org/entity/Q5179790",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Cowpea_mild_mottle_virus","Q5179792","Cowpea mild mottle virus","http://www.wikidata.org/entity/Q5179792",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Cowpea_mild_mottle_virus","Q5179792","Cowpea mild mottle virus","http://www.wikidata.org/entity/Q5179792",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Cowpea_mild_mottle_virus","Q5179792","Cowpea mild mottle virus","http://www.wikidata.org/entity/Q5179792",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Cucumber_green_mottle_mosaic_virus","Q5192419","Cucumber green mottle mosaic virus","http://www.wikidata.org/entity/Q5192419",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Cucumber_green_mottle_mosaic_virus","Q5192419","Cucumber green mottle mosaic virus","http://www.wikidata.org/entity/Q5192419",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Cucumber_green_mottle_mosaic_virus","Q5192419","Cucumber green mottle mosaic virus","http://www.wikidata.org/entity/Q5192419",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Critical_illness–related_corticosteroid_insufficiency","Q5186731","Critical illness–related corticosteroid insufficiency","http://www.wikidata.org/entity/Q5186731",,,"Intensive care medicine"
"http://dbpedia.org/resource/Critical_illness–related_corticosteroid_insufficiency","Q5186731","Critical illness–related corticosteroid insufficiency","http://www.wikidata.org/entity/Q5186731",,,"Intensive care medicine"
"http://dbpedia.org/resource/Critical_illness–related_corticosteroid_insufficiency","Q5186731","Critical illness–related corticosteroid insufficiency","http://www.wikidata.org/entity/Q5186731",,,"Intensive care medicine"
"http://dbpedia.org/resource/Cricket_paralysis_virus","Q5185050","Cricket paralysis virus","http://www.wikidata.org/entity/Q5185050",,,"Dicistroviridae"
"http://dbpedia.org/resource/Cricket_paralysis_virus","Q5185050","Cricket paralysis virus","http://www.wikidata.org/entity/Q5185050",,,"Dicistroviridae"
"http://dbpedia.org/resource/Cricket_paralysis_virus","Q5185050","Cricket paralysis virus","http://www.wikidata.org/entity/Q5185050",,,"Dicistroviridae"
"http://dbpedia.org/resource/Cripavirus","Q5185820","Cripavirus","http://www.wikidata.org/entity/Q5185820",,,"Dicistroviridae"
"http://dbpedia.org/resource/Cripavirus","Q5185820","Cripavirus","http://www.wikidata.org/entity/Q5185820",,,"Dicistroviridae"
"http://dbpedia.org/resource/Cripavirus","Q5185820","Cripavirus","http://www.wikidata.org/entity/Q5185820",,,"Dicistroviridae"
"http://dbpedia.org/resource/Cucumber_green_mottle_mosaic_virus","Q5192419","Cucumber green mottle mosaic virus","http://www.wikidata.org/entity/Q5192419",,,"Tobamovirus"
"http://dbpedia.org/resource/Cucumber_green_mottle_mosaic_virus","Q5192419","Cucumber green mottle mosaic virus","http://www.wikidata.org/entity/Q5192419",,,"Tobamovirus"
"http://dbpedia.org/resource/Cucumber_green_mottle_mosaic_virus","Q5192419","Cucumber green mottle mosaic virus","http://www.wikidata.org/entity/Q5192419",,,"Tobamovirus"
"http://dbpedia.org/resource/Sex_cord–gonadal_stromal_tumour","Q5474322","Sex cord–gonadal stromal tumour","http://www.wikidata.org/entity/Q5474322",,,"Gynaecological cancer"
"http://dbpedia.org/resource/Sex_cord–gonadal_stromal_tumour","Q5474322","Sex cord–gonadal stromal tumour","http://www.wikidata.org/entity/Q5474322",,,"Gynaecological cancer"
"http://dbpedia.org/resource/Sex_cord–gonadal_stromal_tumour","Q5474322","Sex cord–gonadal stromal tumour","http://www.wikidata.org/entity/Q5474322",,,"Gynaecological cancer"
"http://dbpedia.org/resource/Cricket_paralysis_virus","Q5185050","Cricket paralysis virus","http://www.wikidata.org/entity/Q5185050",,,"Insect viral diseases"
"http://dbpedia.org/resource/Cricket_paralysis_virus","Q5185050","Cricket paralysis virus","http://www.wikidata.org/entity/Q5185050",,,"Insect viral diseases"
"http://dbpedia.org/resource/Cricket_paralysis_virus","Q5185050","Cricket paralysis virus","http://www.wikidata.org/entity/Q5185050",,,"Insect viral diseases"
"http://dbpedia.org/resource/Frasier_syndrome","Q5493754","Frasier syndrome","http://www.wikidata.org/entity/Q5493754",,,"Male genital disorders"
"http://dbpedia.org/resource/Frasier_syndrome","Q5493754","Frasier syndrome","http://www.wikidata.org/entity/Q5493754",,,"Male genital disorders"
"http://dbpedia.org/resource/Frasier_syndrome","Q5493754","Frasier syndrome","http://www.wikidata.org/entity/Q5493754",,,"Male genital disorders"
"http://dbpedia.org/resource/Cricopharyngeal_spasm","Q5185088","Cricopharyngeal spasm","http://www.wikidata.org/entity/Q5185088",,,"Muscular disorders"
"http://dbpedia.org/resource/Cricopharyngeal_spasm","Q5185088","Cricopharyngeal spasm","http://www.wikidata.org/entity/Q5185088",,,"Muscular disorders"
"http://dbpedia.org/resource/Cricopharyngeal_spasm","Q5185088","Cricopharyngeal spasm","http://www.wikidata.org/entity/Q5185088",,,"Muscular disorders"
"http://dbpedia.org/resource/Malassezia_folliculitis","Q7199565","Malassezia folliculitis","http://www.wikidata.org/entity/Q7199565",,,"Mycosis-related cutaneous conditions"
"http://dbpedia.org/resource/Malassezia_folliculitis","Q7199565","Malassezia folliculitis","http://www.wikidata.org/entity/Q7199565",,,"Mycosis-related cutaneous conditions"
"http://dbpedia.org/resource/Malassezia_folliculitis","Q7199565","Malassezia folliculitis","http://www.wikidata.org/entity/Q7199565",,,"Mycosis-related cutaneous conditions"
"http://dbpedia.org/resource/Phakomatosis_pigmentokeratotica","Q7180212","Phakomatosis pigmentokeratotica","http://www.wikidata.org/entity/Q7180212",,,"Neurocutaneous conditions"
"http://dbpedia.org/resource/Sex_cord–gonadal_stromal_tumour","Q5474322","Sex cord–gonadal stromal tumour","http://www.wikidata.org/entity/Q5474322",,,"Ovarian cancer"
"http://dbpedia.org/resource/Sex_cord–gonadal_stromal_tumour","Q5474322","Sex cord–gonadal stromal tumour","http://www.wikidata.org/entity/Q5474322",,,"Ovarian cancer"
"http://dbpedia.org/resource/Sex_cord–gonadal_stromal_tumour","Q5474322","Sex cord–gonadal stromal tumour","http://www.wikidata.org/entity/Q5474322",,,"Ovarian cancer"
"http://dbpedia.org/resource/Cripavirus","Q5185820","Cripavirus","http://www.wikidata.org/entity/Q5185820",,,"Virus genera"
"http://dbpedia.org/resource/Cripavirus","Q5185820","Cripavirus","http://www.wikidata.org/entity/Q5185820",,,"Virus genera"
"http://dbpedia.org/resource/Cripavirus","Q5185820","Cripavirus","http://www.wikidata.org/entity/Q5185820",,,"Virus genera"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Palmoplantar keratodermas"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Palmoplantar keratodermas"
"http://dbpedia.org/resource/Corneodermatoosseous_syndrome","Q5171588","Corneodermatoosseous syndrome","http://www.wikidata.org/entity/Q5171588",,,"Palmoplantar keratodermas"
"http://dbpedia.org/resource/Copper_toxicity","Q5168803","Copper toxicity","http://www.wikidata.org/entity/Q5168803",,,"Toxic effects of metals"
"http://dbpedia.org/resource/Copper_toxicity","Q5168803","Copper toxicity","http://www.wikidata.org/entity/Q5168803",,,"Toxic effects of metals"
"http://dbpedia.org/resource/Copper_toxicity","Q5168803","Copper toxicity","http://www.wikidata.org/entity/Q5168803",,,"Toxic effects of metals"
"http://dbpedia.org/resource/Cortical_deafness","Q5173263","Cortical deafness","http://www.wikidata.org/entity/Q5173263",,,"Complications of stroke"
"http://dbpedia.org/resource/Cortical_deafness","Q5173263","Cortical deafness","http://www.wikidata.org/entity/Q5173263",,,"Complications of stroke"
"http://dbpedia.org/resource/Cortical_deafness","Q5173263","Cortical deafness","http://www.wikidata.org/entity/Q5173263",,,"Complications of stroke"
"http://dbpedia.org/resource/Pipecolic_acidemia","Q7197254","Pipecolic acidemia","http://www.wikidata.org/entity/Q7197254",,,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Pipecolic_acidemia","Q7197254","Pipecolic acidemia","http://www.wikidata.org/entity/Q7197254",,,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Pipecolic_acidemia","Q7197254","Pipecolic acidemia","http://www.wikidata.org/entity/Q7197254",,,"Autosomal recessive disorders"
"http://dbpedia.org/resource/Pilotto_syndrome","Q7194503","Pilotto syndrome","http://www.wikidata.org/entity/Q7194503",,,"Congenital disorders"
"http://dbpedia.org/resource/Pilotto_syndrome","Q7194503","Pilotto syndrome","http://www.wikidata.org/entity/Q7194503",,,"Congenital disorders"
"http://dbpedia.org/resource/Pilotto_syndrome","Q7194503","Pilotto syndrome","http://www.wikidata.org/entity/Q7194503",,,"Congenital disorders"
"http://dbpedia.org/resource/Photosensitive_drug_reaction","Q7187900","Photosensitive drug reaction","http://www.wikidata.org/entity/Q7187900",,,"Drug eruptions"
"http://dbpedia.org/resource/Photosensitive_drug_reaction","Q7187900","Photosensitive drug reaction","http://www.wikidata.org/entity/Q7187900",,,"Drug eruptions"
"http://dbpedia.org/resource/Photosensitive_drug_reaction","Q7187900","Photosensitive drug reaction","http://www.wikidata.org/entity/Q7187900",,,"Drug eruptions"
"http://dbpedia.org/resource/Photosensitivity_with_HIV_infection","Q7187904","Photosensitivity with HIV infection","http://www.wikidata.org/entity/Q7187904",,,"Skin conditions resulting from physical factors"
"http://dbpedia.org/resource/Photosensitivity_with_HIV_infection","Q7187904","Photosensitivity with HIV infection","http://www.wikidata.org/entity/Q7187904",,,"Skin conditions resulting from physical factors"
"http://dbpedia.org/resource/Photosensitivity_with_HIV_infection","Q7187904","Photosensitivity with HIV infection","http://www.wikidata.org/entity/Q7187904",,,"Skin conditions resulting from physical factors"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Nephrology"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Nephrology"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Nephrology"
